threshold,accuracy,precision_real,recall_real,f1_real,precision_fake,recall_fake,f1_fake,macro_f1
1.5,0.7396849212303076,0.6811440677966102,0.9332365747460087,0.7875076546233926,0.8817480719794345,0.532608695652174,0.6640851887705711,0.7257964216969819
1.4,0.7374343585896475,0.6789862724392819,0.9332365747460087,0.7860635696821516,0.8808290155440415,0.5279503105590062,0.6601941747572816,0.7231288722197167
1.3,0.7344336084021005,0.6750261233019854,0.9375907111756169,0.7849331713244229,0.8856382978723404,0.5170807453416149,0.6529411764705882,0.7189371738975056
1.1,0.7321830457614403,0.6718426501035196,0.941944847605225,0.7842900302114804,0.8910081743869209,0.5077639751552795,0.6468842729970327,0.7155871516042565
0.9,0.732933233308327,0.6704196519959058,0.9506531204644412,0.7863145258103241,0.9044943820224719,0.5,0.644,0.7151572629051621
1.0,0.7321830457614403,0.6700819672131147,0.9492017416545718,0.7855855855855856,0.9019607843137255,0.5,0.6433566433566433,0.7144711144711144
1.2,0.7299324831207802,0.6708203530633438,0.9375907111756169,0.7820823244552058,0.8837837837837837,0.5077639751552795,0.6449704142011834,0.7135263693281946
0.8,0.7314328582145536,0.6687054026503568,0.9521044992743106,0.7856287425149701,0.90625,0.4953416149068323,0.6405622489959839,0.7130954957554769
0.7,0.7299324831207802,0.667005076142132,0.95355587808418,0.7849462365591398,0.9080459770114943,0.4906832298136646,0.6370967741935484,0.711021505376344
0.6,0.7291822955738935,0.6663286004056795,0.95355587808418,0.7844776119402985,0.9077809798270894,0.4891304347826087,0.6357214934409687,0.7100995526906336
0.5,0.7254313578394599,0.6623115577889447,0.9564586357039188,0.7826603325415677,0.9112426035502958,0.4782608695652174,0.6272912423625254,0.7049757874520466
0.4,0.7239309827456865,0.6606606606606606,0.9579100145137881,0.7819905213270142,0.9131736526946108,0.47360248447204967,0.623721881390593,0.7028562013588036
0.3,0.7216804201050263,0.6583665338645418,0.9593613933236574,0.780862374483166,0.9148936170212766,0.4673913043478261,0.6187050359712231,0.6997837052271945
0.2,0.719429857464366,0.6564051638530288,0.9593613933236574,0.7794811320754716,0.9141104294478528,0.46273291925465837,0.6144329896907217,0.6969570608830966
0.1,0.7179294823705926,0.6551040634291377,0.9593613933236574,0.7785630153121319,0.9135802469135802,0.45962732919254656,0.6115702479338843,0.6950666316230081
0.0,0.7134283570892723,0.6512315270935961,0.9593613933236574,0.7758215962441315,0.9119496855345912,0.4503105590062112,0.6029106029106029,0.6893660995773672
-0.3,0.7119279819954989,0.6490713587487781,0.9637155297532656,0.7757009345794392,0.9193548387096774,0.44254658385093165,0.5974842767295597,0.6865926056544995
-0.2,0.7119279819954989,0.6490713587487781,0.9637155297532656,0.7757009345794392,0.9193548387096774,0.44254658385093165,0.5974842767295597,0.6865926056544995
-0.1,0.7111777944486122,0.6493123772102161,0.9593613933236574,0.7744581136496778,0.9111111111111111,0.44565217391304346,0.5985401459854015,0.6864991298175396
-0.4,0.7081770442610653,0.6459143968871596,0.9637155297532656,0.7734420500873617,0.9180327868852459,0.43478260869565216,0.5900948366701791,0.6817684433787704
-0.5,0.7029257314328582,0.6412729026036644,0.965166908563135,0.7705677867902665,0.918918918918919,0.422360248447205,0.5787234042553191,0.6746455955227928
-0.6,0.7029257314328582,0.6412729026036644,0.965166908563135,0.7705677867902665,0.918918918918919,0.422360248447205,0.5787234042553191,0.6746455955227928
-0.7,0.6939234808702176,0.6339370829361296,0.965166908563135,0.7652474108170311,0.9154929577464789,0.40372670807453415,0.5603448275862069,0.662796119201619
-0.8,0.6939234808702176,0.6336822074215034,0.9666182873730044,0.7655172413793103,0.9184397163120568,0.40217391304347827,0.5593952483801296,0.66245624487972
-0.9,0.6924231057764441,0.6324786324786325,0.9666182873730044,0.764638346727899,0.9178571428571428,0.39906832298136646,0.5562770562770563,0.6604577015024776
-1.0,0.6901725431357839,0.630188679245283,0.969521044992743,0.7638650657518582,0.9230769230769231,0.391304347826087,0.549618320610687,0.6567416931812726
