threshold,accuracy,precision_real,recall_real,f1_real,precision_fake,recall_fake,f1_fake,macro_f1
4.2,0.7920513849859494,0.7372764786795049,0.8874172185430463,0.8054094665664914,0.8688524590163934,0.7022603273577552,0.7767241379310345,0.7910668022487629
4.1,0.7896427137695704,0.7332878581173261,0.8899006622516556,0.8040388930441287,0.8702439024390244,0.6952455183164459,0.7729636048526863,0.7885012489484076
4.0,0.7864311521477318,0.7283783783783784,0.8923841059602649,0.8020833333333334,0.8714144411473789,0.686671862821512,0.7680906713164778,0.7850870023249056
3.9,0.7840224809313528,0.7248322147651006,0.8940397350993378,0.8005930318754633,0.8721278721278721,0.6804364770070148,0.7644483362521891,0.7825206840638261
3.8,0.7759935768767563,0.71494708994709,0.8948675496688742,0.7948529411764705,0.8702757916241062,0.6640685892439595,0.753315649867374,0.7740842955219223
3.7,0.7751906864712966,0.711764705882353,0.9014900662251656,0.7954711468224982,0.8761706555671176,0.6562743569758379,0.750445632798574,0.7729583898105361
3.6,0.7723805700521879,0.7079818299805322,0.9031456953642384,0.793743179337941,0.8768421052631579,0.6492595479345284,0.7460815047021944,0.7699123420200678
3.5,0.7655560016057809,0.6997439180537772,0.9048013245033113,0.7891696750902527,0.876210979547901,0.6344505066250974,0.7359855334538878,0.7625776042720702
3.4,0.7647531112003212,0.6983418367346939,0.9064569536423841,0.7889048991354467,0.8775731310942578,0.6313328137178488,0.7343608340888486,0.7616328666121477
3.3,0.762745885186672,0.6941472624292008,0.9130794701986755,0.7887021809081158,0.8835920177383592,0.6212003117692907,0.7295194508009153,0.7591108158545156
3.2,0.7615415495784825,0.6916354556803995,0.9172185430463576,0.7886120996441282,0.8875140607424072,0.6149649259547935,0.7265193370165746,0.7575657183303514
3.1,0.7611401043757527,0.6904909881914233,0.9197019867549668,0.7887823926162584,0.8900226757369615,0.6118472330475448,0.7251732101616628,0.7569778013889605
3.0,0.7563227619429947,0.6842427958307786,0.9238410596026491,0.7861923212398731,0.8930232558139535,0.5985970381917382,0.7167522165188988,0.751472268879386
2.9,0.7539140907266159,0.6812918951858623,0.9254966887417219,0.7848367848367849,0.8941176470588236,0.5923616523772408,0.712611345522738,0.7487240651797614
2.8,0.7498996386993175,0.6765238382619191,0.9279801324503312,0.7825479930191972,0.89568345323741,0.5822291504286827,0.7057156353330184,0.7441318141761077
2.7,0.7482938578883982,0.6746843054720385,0.9288079470198676,0.7816091954022989,0.8961352657004831,0.578332034294622,0.7029843675982946,0.7422967815002968
2.6,0.7478924126856684,0.6738609112709832,0.9304635761589404,0.7816411682892906,0.8979343863912516,0.5759937646141855,0.7018043684710351,0.7417227683801628
2.5,0.7450822962665596,0.6698280972139893,0.9354304635761589,0.7806563039723662,0.9029850746268657,0.5658612626656274,0.6957355055103018,0.738195904741334
2.4,0.7438779606583701,0.6682408500590319,0.9370860927152318,0.7801516195727085,0.904642409033877,0.5619641465315667,0.6932692307692307,0.7367104251709696
2.3,0.7374548374146929,0.6614219114219114,0.9395695364238411,0.7763337893296853,0.9058064516129032,0.5471551052221356,0.6822157434402333,0.7292747663849592
2.2,0.7362505018065034,0.6600813480534573,0.9403973509933775,0.7756913622396723,0.9064935064935065,0.544037412314887,0.679980516317584,0.7278359392786282
2.1,0.7338418305901244,0.6576055523423945,0.9412251655629139,0.7742594484167518,0.9068241469816273,0.5385814497272019,0.6757946210268949,0.7250270347218233
2.0,0.7290244881573665,0.6523727844482562,0.9445364238410596,0.7717281028068989,0.9097035040431267,0.5261106780982073,0.6666666666666666,0.7191973847367827
1.9,0.7282215977519069,0.6512820512820513,0.9461920529801324,0.7715153560580493,0.9116847826086957,0.5229929851909587,0.6646854878652798,0.7181004219616646
1.8,0.7266158169409875,0.6491228070175439,0.9495033112582781,0.7710924369747899,0.9157458563535912,0.5167575993764614,0.6606875934230194,0.7158900151989047
1.7,0.7254114813327981,0.6475225225225225,0.9519867549668874,0.7707774798927614,0.9188811188811189,0.5120810600155885,0.6576576576576577,0.7142175687752095
1.6,0.7217984745082296,0.6442577030812325,0.9519867549668874,0.7684597393919145,0.9178470254957507,0.505066250974279,0.6515837104072398,0.7100217248995772
1.5,0.7189883580891209,0.6412680756395995,0.9544701986754967,0.7671324018629407,0.9206349206349206,0.49727201870615745,0.645748987854251,0.706440694858596
1.4,0.7153753512645524,0.6380741560597676,0.9544701986754967,0.7648424543946932,0.9195906432748538,0.49025720966484804,0.6395526182003051,0.7021975362974991
1.3,0.711762344439984,0.6344676180021954,0.956953642384106,0.763036303630363,0.922272047832586,0.4809041309431021,0.632172131147541,0.6976042173889521
1.1,0.7089522280208751,0.6316076294277929,0.9594370860927153,0.761748274728886,0.9253048780487805,0.4731098986749805,0.6260959257349149,0.6939221002319005
1.2,0.7085507828181453,0.6316939890710382,0.956953642384106,0.761026991441738,0.9213313161875946,0.47466874512860485,0.6265432098765432,0.6937851006591407
1.0,0.706945002007226,0.6291891891891892,0.9635761589403974,0.7612818835840418,0.9313572542901716,0.46531566640685895,0.6205821205821206,0.6909320020830811
0.9,0.706945002007226,0.6290496760259179,0.9644039735099338,0.761437908496732,0.9327073552425665,0.46453624318004677,0.6201873048907388,0.6908126066937355
0.8,0.7037334403853874,0.6262083780880774,0.9652317880794702,0.7596091205211727,0.9332273449920508,0.45752143413873736,0.6140167364016736,0.6868129284614232
0.7,0.7013247691690084,0.6239316239316239,0.9668874172185431,0.7584415584415585,0.9353796445880452,0.4512860483242401,0.6088328075709779,0.6836371830062682
0.6,0.6985146527498997,0.6212201591511937,0.9693708609271523,0.7571936631102489,0.9389438943894389,0.4434918160561185,0.602435150873478,0.6798144069918635
0.5,0.6961059815335207,0.6189973614775726,0.9710264900662252,0.7560425394779245,0.9412751677852349,0.4372564302416212,0.5971261309207025,0.6765843351993135
0.4,0.6940987555198715,0.6169989506820567,0.9735099337748344,0.7552986512524085,0.9452991452991453,0.4310210444271239,0.5920770877944326,0.6736878695234205
0.3,0.6900843034925732,0.613660062565172,0.9743377483443708,0.7530390275111964,0.9458987783595113,0.4224473889321902,0.584051724137931,0.6685453758245637
0.2,0.6868727418707347,0.6111111111111112,0.9743377483443708,0.7511167836630505,0.9451327433628318,0.4162120031176929,0.577922077922078,0.6645194307925641
0.1,0.686069851465275,0.6104771784232366,0.9743377483443708,0.7506377551020408,0.9449378330373002,0.4146531566640686,0.5763813651137595,0.6635095601079002
